59.01883781049792,73.11888276947286,64.94828593908059,60.8981104864061,34.052088380111094,67.45395076992244,77.19635832303024,75.47849837023716,71.25741101709238,52.15697497549379,61.362821660326695,72.01740881629,64.71562989483105,65.36753325407685,57.963112088109284,65.76281047214142,70.06354889236965,71.00044752741105,66.17024068549382,52.58095376954308,51.33592526292235,60.05939807563213,50.85940926381741,41.77694533545681,33.90028263161437
59.32902101832078,73.42571653366304,65.27088906372934,61.22914155014478,34.34888961499893,67.76729234573452,77.4822974036192,75.78662470495672,71.57077507239192,52.45017069845527,61.68289326471246,72.33773774893712,65.02962631461178,65.69416343285256,58.27627240304165,66.09485343477289,70.40878272544194,71.32988364287313,66.50661716874902,52.88834929678563,51.65476616692772,60.389024390243904,51.182915641083014,42.10052488728382,34.207476279132365
59.21674721816343,73.31385860402384,65.15153422501967,61.105202077676246,34.261140468491206,67.6771158817579,77.39462740249522,75.68573676520175,71.46351109258279,52.36997059254335,61.561288878943834,72.21726336988141,64.89739315283062,65.57282250285996,58.16751530921245,66.00062653837547,70.31052808234504,71.23099127321548,66.4000134586483,52.804715013122184,51.55137614678899,60.29335421794585,51.07807115685836,41.993528633274266,34.11751643076647
58.997100146116665,73.10565359109812,64.92831291446555,60.883339154732795,34.02624136648902,67.43030234910644,77.1433741710689,75.43141508373608,71.2121956440909,52.112255360382186,61.324412620272994,71.97902215260684,64.66729693443723,65.33173324959063,57.92712141943878,65.73167375251734,70.04060192436786,70.97030655627657,66.15260985621677,52.53775150849017,51.317845155515776,60.0524614007608,50.840389348847616,41.75769946838339,33.86567147439492
59.210261886028995,73.31666853995729,65.16012138923233,61.115128502698504,34.269624688742915,67.67159716758458,77.38697313701248,75.67145105091603,71.46375897152772,52.35766678309466,61.57214141866189,72.21370552696352,64.92324904900426,65.58384737892824,58.17191180099145,65.96742000447527,70.26796822555382,71.19079212351757,66.36303582243556,52.782407303559815,51.54928395614231,60.28569031103155,51.0876034907138,42.00321886005249,34.123012045490235
59.226941665730024,73.34564459930314,65.16602225469259,61.11749461990017,34.24835216837741,67.65858154434079,77.38701809598741,75.68108351129594,71.46665464829358,52.34301939089383,61.55698142761244,72.22463638397852,64.90792123517565,65.58103227832484,58.16412821605617,65.95768628328486,70.2657977176102,71.19034459610651,66.37077454520984,52.757901348107936,51.53740210337883,60.274457373014094,51.06080778697695,41.971669545322,34.07954061147125
59.32435652467124,73.42238956951782,65.25959312127684,61.220758734916004,34.33883925050421,67.76223446105429,77.48554568955828,75.78008317410362,71.56273027390624,52.44506664563451,61.64372342805997,72.2977287983889,64.99685611993735,65.66092057154393,58.240921020165544,66.03711121056165,70.35835757440144,71.28253524278362,66.45877167403154,52.84974540723627,51.64846721861714,60.397807115685836,51.1753524278362,42.082423005316166,34.190260424844666
59.31174553220187,73.43751826458357,65.25006181859054,61.214843441911825,34.31915540883125,67.75189389681915,77.49235697426099,75.7787119253681,71.57087647741484,52.427715119488916,61.645021257552024,72.31526068471693,64.98877825016783,65.66412821605617,58.24051726071645,66.05670172298053,70.36583128216603,71.28892369657642,66.45454341535631,52.84976783831677,51.608558961736406,60.372342805996865,51.14259342134706,42.05647024517171,34.156692312868714
59.212678430931774,73.33920422614365,65.15752500842981,61.10858224510721,34.21678140457224,67.64862313139261,77.39121052040014,75.66560638417444,71.46005205457844,52.316056922019534,61.53862161557395,72.21427612441262,64.89260460953233,65.56563334155807,58.14462439155694,65.9299955247259,70.24304094875811,71.16080778697695,66.33320248536371,52.725993136089365,51.51145670172298,60.27302528529872,51.05050346833744,41.94151095758283,34.0461855947601
59.31025064628526,73.44683601213892,65.2588850174216,61.19973409349543,34.25349002287247,67.76883219062606,77.52246824772395,75.8094638642239,71.59653194821584,52.40470744650885,61.63160662340568,72.32609084806444,64.99365629894831,65.67361656310985,58.2174468944169,66.0267285746252,70.35296486909823,71.27097784739316,66.4376640272762,52.79292748031673,51.57153725665697,60.337704184381295,51.099205638845376,41.9880330185505,34.077813418272356
